회사코드,회사명,사업연도,재무제표명,계정명,당기금액
00164779,SK하이닉스,2024,자본변동표,관계기업의 기타포괄손익에 대한 지분,0.0
00164779,SK하이닉스,2024,자본변동표,자본총계,73915704000000.0
00164779,SK하이닉스,2024,자본변동표,자본총계,12310000000.0
00164779,SK하이닉스,2024,자본변동표,자본총계,73903394000000.0
00164779,SK하이닉스,2024,자본변동표,자본총계,-2191549000000.0
00164779,SK하이닉스,2024,자본변동표,자본총계,2532107000000.0
00164779,SK하이닉스,2024,자본변동표,자본총계,65418061000000.0
00164779,SK하이닉스,2024,자본변동표,자본총계,3657652000000.0
00164779,SK하이닉스,2024,자본변동표,자본총계,4487123000000.0
00164779,SK하이닉스,2024,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,-632470000000.0
00164779,SK하이닉스,2024,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,1544000000.0
00164779,SK하이닉스,2024,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,-634014000000.0
00164779,SK하이닉스,2024,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,77745000000.0
00164779,SK하이닉스,2024,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,0.0
00164779,SK하이닉스,2024,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,-826323000000.0
00164779,SK하이닉스,2024,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,0.0
00164779,SK하이닉스,2024,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,114564000000.0
00164779,SK하이닉스,2024,자본변동표,주식선택권 조건변경,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권 조건변경,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권 조건변경,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권 조건변경,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권 조건변경,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권 조건변경,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권 조건변경,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권 조건변경,0.0
00164779,SK하이닉스,2024,자본변동표,비지배지분의 감소,0.0
00164779,SK하이닉스,2024,자본변동표,비지배지분의 감소,0.0
00164779,SK하이닉스,2024,자본변동표,비지배지분의 감소,0.0
00164779,SK하이닉스,2024,자본변동표,비지배지분의 감소,0.0
00164779,SK하이닉스,2024,자본변동표,비지배지분의 감소,0.0
00164779,SK하이닉스,2024,자본변동표,비지배지분의 감소,0.0
00164779,SK하이닉스,2024,자본변동표,비지배지분의 감소,0.0
00164779,SK하이닉스,2024,자본변동표,비지배지분의 감소,0.0
00164779,SK하이닉스,2024,자본변동표,배당금의 지급,826323000000.0
00164779,SK하이닉스,2024,자본변동표,배당금의 지급,0.0
00164779,SK하이닉스,2024,자본변동표,배당금의 지급,826323000000.0
00164779,SK하이닉스,2024,자본변동표,배당금의 지급,0.0
00164779,SK하이닉스,2024,자본변동표,배당금의 지급,0.0
00164779,SK하이닉스,2024,자본변동표,배당금의 지급,826323000000.0
00164779,SK하이닉스,2024,자본변동표,배당금의 지급,0.0
00164779,SK하이닉스,2024,자본변동표,배당금의 지급,0.0
00164779,SK하이닉스,2024,자본변동표,종속기업 유상증자 및 소유지분변동,6032000000.0
00164779,SK하이닉스,2024,자본변동표,종속기업 유상증자 및 소유지분변동,6032000000.0
00164779,SK하이닉스,2024,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2024,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2024,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2024,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2024,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2024,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권의 부여/행사,60513000000.0
00164779,SK하이닉스,2024,자본변동표,주식선택권의 부여/행사,-4488000000.0
00164779,SK하이닉스,2024,자본변동표,주식선택권의 부여/행사,65001000000.0
00164779,SK하이닉스,2024,자본변동표,주식선택권의 부여/행사,26432000000.0
00164779,SK하이닉스,2024,자본변동표,주식선택권의 부여/행사,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권의 부여/행사,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권의 부여/행사,0.0
00164779,SK하이닉스,2024,자본변동표,주식선택권의 부여/행사,38569000000.0
00164779,SK하이닉스,2024,자본변동표,자기주식의 처분,127308000000.0
00164779,SK하이닉스,2024,자본변동표,자기주식의 처분,0.0
00164779,SK하이닉스,2024,자본변동표,자기주식의 처분,127308000000.0
00164779,SK하이닉스,2024,자본변동표,자기주식의 처분,51313000000.0
00164779,SK하이닉스,2024,자본변동표,자기주식의 처분,0.0
00164779,SK하이닉스,2024,자본변동표,자기주식의 처분,0.0
00164779,SK하이닉스,2024,자본변동표,자기주식의 처분,0.0
00164779,SK하이닉스,2024,자본변동표,자기주식의 처분,75995000000.0
00164779,SK하이닉스,2025,재무상태표,자산총계,176107659000000.0
00164779,SK하이닉스,2025,재무상태표,유동자산,69458073000000.0
00164779,SK하이닉스,2025,재무상태표,현금및현금성자산,14923766000000.0
00164779,SK하이닉스,2025,재무상태표,단기투자자산,5338768000000.0
00164779,SK하이닉스,2025,재무상태표,당기법인세자산,67715000000.0
00164779,SK하이닉스,2025,재무상태표,매출채권,18199078000000.0
00164779,SK하이닉스,2025,재무상태표,재고자산,14289390000000.0
00164779,SK하이닉스,2025,재무상태표,매각예정자산,0.0
00164779,SK하이닉스,2025,재무상태표,기타유동자산,1378035000000.0
00164779,SK하이닉스,2025,재무상태표,기타금융자산,195259000000.0
00164779,SK하이닉스,2025,재무상태표,기타수취채권,386343000000.0
00164779,SK하이닉스,2025,재무상태표,단기금융상품,14679719000000.0
00164779,SK하이닉스,2025,재무상태표,비유동자산,106649586000000.0
00164779,SK하이닉스,2025,재무상태표,이연법인세자산,3660493000000.0
00164779,SK하이닉스,2025,재무상태표,무형자산,4049402000000.0
00164779,SK하이닉스,2025,재무상태표,관계기업 및 공동기업투자,1320927000000.0
00164779,SK하이닉스,2025,재무상태표,투자부동산,188000000.0
00164779,SK하이닉스,2025,재무상태표,장기투자자산,14547099000000.0
00164779,SK하이닉스,2025,재무상태표,종업원급여자산,1552888000000.0
00164779,SK하이닉스,2025,재무상태표,기타비유동자산,144930000000.0
00164779,SK하이닉스,2025,재무상태표,기타금융자산,1114462000000.0
00164779,SK하이닉스,2025,재무상태표,기타수취채권,420036000000.0
00164779,SK하이닉스,2025,재무상태표,유형자산,77502704000000.0
00164779,SK하이닉스,2025,재무상태표,사용권자산,2336457000000.0
00164779,SK하이닉스,2025,재무상태표,자본총계,120666751000000.0
00164779,SK하이닉스,2025,재무상태표,지배기업의 소유지분,120516178000000.0
00164779,SK하이닉스,2025,재무상태표,자본잉여금,8953714000000.0
00164779,SK하이닉스,2025,재무상태표,기타자본,-1348598000000.0
00164779,SK하이닉스,2025,재무상태표,기타포괄손익누계액,2676862000000.0
00164779,SK하이닉스,2025,재무상태표,자본금,3657652000000.0
00164779,SK하이닉스,2025,재무상태표,이익잉여금,106576548000000.0
00164779,SK하이닉스,2025,재무상태표,비지배지분,150573000000.0
00164779,SK하이닉스,2025,재무상태표,부채및자본총계,176107659000000.0
00164779,SK하이닉스,2025,재무상태표,유동부채,37378999000000.0
00164779,SK하이닉스,2025,재무상태표,기타지급채무,6283111000000.0
00164779,SK하이닉스,2025,재무상태표,미지급금,6434144000000.0
00164779,SK하이닉스,2025,재무상태표,차입금,8161757000000.0
00164779,SK하이닉스,2025,재무상태표,리스부채,547296000000.0
00164779,SK하이닉스,2025,재무상태표,충당부채,228937000000.0
00164779,SK하이닉스,2025,재무상태표,당기법인세부채,7023813000000.0
00164779,SK하이닉스,2025,재무상태표,기타금융부채,4913879000000.0
00164779,SK하이닉스,2025,재무상태표,기타유동부채,937607000000.0
00164779,SK하이닉스,2025,재무상태표,매입채무,2848455000000.0
00164779,SK하이닉스,2025,재무상태표,부채총계,55440908000000.0
00164779,SK하이닉스,2025,재무상태표,비유동부채,18061909000000.0
00164779,SK하이닉스,2025,재무상태표,기타지급채무,19970000000.0
00164779,SK하이닉스,2025,재무상태표,이연법인세부채,248395000000.0
00164779,SK하이닉스,2025,재무상태표,차입금,14086148000000.0
00164779,SK하이닉스,2025,재무상태표,리스부채,1962647000000.0
00164779,SK하이닉스,2025,재무상태표,충당부채,0.0
00164779,SK하이닉스,2025,재무상태표,확정급여부채,66144000000.0
00164779,SK하이닉스,2025,재무상태표,기타금융부채,2487000000.0
00164779,SK하이닉스,2025,재무상태표,기타비유동부채,1300977000000.0
00164779,SK하이닉스,2025,재무상태표,장기미지급금,375141000000.0
00164779,SK하이닉스,2025,포괄손익계산서,영업이익(손실),47206319000000.0
00164779,SK하이닉스,2025,포괄손익계산서,기타영업외수익,333277000000.0
00164779,SK하이닉스,2025,포괄손익계산서,기타영업외비용,377973000000.0
00164779,SK하이닉스,2025,포괄손익계산서,판매비와관리비,11484471000000.0
00164779,SK하이닉스,2025,포괄손익계산서,총포괄이익(손실),43017348000000.0
00164779,SK하이닉스,2025,포괄손익계산서,비지배지분,32940000000.0
00164779,SK하이닉스,2025,포괄손익계산서,지배기업의 소유주지분,42984408000000.0
00164779,SK하이닉스,2025,포괄손익계산서,매출원가,38455885000000.0
00164779,SK하이닉스,2025,포괄손익계산서,기본주당순이익(손실),62044.0
00164779,SK하이닉스,2025,포괄손익계산서,희석주당순이익(손실),60378.0
00164779,SK하이닉스,2025,포괄손익계산서,금융비용,12504998000000.0
00164779,SK하이닉스,2025,포괄손익계산서,금융수익,16373480000000.0
00164779,SK하이닉스,2025,포괄손익계산서,매출총이익(손실),58690790000000.0
00164779,SK하이닉스,2025,포괄손익계산서,법인세비용(수익),7517650000000.0
00164779,SK하이닉스,2025,포괄손익계산서,법인세차감후 기타포괄손익,69446000000.0
00164779,SK하이닉스,2025,포괄손익계산서,후속적으로 당기손익으로 재분류되는 포괄손익,149079000000.0
00164779,SK하이닉스,2025,포괄손익계산서,파생상품평가손익,2118000000.0
00164779,SK하이닉스,2025,포괄손익계산서,해외사업장환산외환차이,173701000000.0
00164779,SK하이닉스,2025,포괄손익계산서,관계기업의 기타포괄손익에 대한 지분,-26740000000.0
00164779,SK하이닉스,2025,포괄손익계산서,후속적으로 당기손익으로 재분류되지 않는 포괄손익,-79633000000.0
00164779,SK하이닉스,2025,포괄손익계산서,확정급여제도의 재측정요소,-79633000000.0
00164779,SK하이닉스,2025,포괄손익계산서,당기순이익(손실),42947902000000.0
00164779,SK하이닉스,2025,포괄손익계산서,비지배지분,28615000000.0
00164779,SK하이닉스,2025,포괄손익계산서,지배기업의 소유주지분,42919287000000.0
00164779,SK하이닉스,2025,포괄손익계산서,법인세비용차감전순이익(손실),50465552000000.0
00164779,SK하이닉스,2025,포괄손익계산서,매출액,97146675000000.0
00164779,SK하이닉스,2025,포괄손익계산서,지분법투자 관련 손익,-564553000000.0
00164779,SK하이닉스,2025,현금흐름표,기초 현금및현금성자산,11205117000000.0
00164779,SK하이닉스,2025,현금흐름표,기말 현금및현금성자산,14923766000000.0
00164779,SK하이닉스,2025,현금흐름표,재무활동 현금흐름,-1444992000000.0
00164779,SK하이닉스,2025,현금흐름표,자기주식의 처분,65035000000.0
00164779,SK하이닉스,2025,현금흐름표,주식선택권의 행사,0.0
00164779,SK하이닉스,2025,현금흐름표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2025,현금흐름표,배당금의 지급,1681166000000.0
00164779,SK하이닉스,2025,현금흐름표,리스부채의 상환,596465000000.0
00164779,SK하이닉스,2025,현금흐름표,차입금의 차입,8183735000000.0
00164779,SK하이닉스,2025,현금흐름표,차입금의 상환,7416131000000.0
00164779,SK하이닉스,2025,현금흐름표,투자활동 현금흐름,-48054251000000.0
00164779,SK하이닉스,2025,현금흐름표,매각예정자산의 처분,85216000000.0
00164779,SK하이닉스,2025,현금흐름표,기타수취채권의 감소,32880000000.0
00164779,SK하이닉스,2025,현금흐름표,기타금융자산의 감소,115091000000.0
00164779,SK하이닉스,2025,현금흐름표,단기금융상품의 감소,6513772000000.0
00164779,SK하이닉스,2025,현금흐름표,기타수취채권의 증가,178331000000.0
00164779,SK하이닉스,2025,현금흐름표,기타금융자산의 증가,1105649000000.0
00164779,SK하이닉스,2025,현금흐름표,단기금융상품의 증가,18804330000000.0
00164779,SK하이닉스,2025,현금흐름표,사업결합으로 인한 현금유출,3079783000000.0
00164779,SK하이닉스,2025,현금흐름표,장기투자자산의 처분,1233030000000.0
00164779,SK하이닉스,2025,현금흐름표,장기투자자산의 취득,33956000000.0
00164779,SK하이닉스,2025,현금흐름표,단기투자자산의 순증감,-4552604000000.0
00164779,SK하이닉스,2025,현금흐름표,정부보조금의 수령,144911000000.0
00164779,SK하이닉스,2025,현금흐름표,무형자산의 처분,2142000000.0
00164779,SK하이닉스,2025,현금흐름표,관계기업투자주식의 처분,16875000000.0
00164779,SK하이닉스,2025,현금흐름표,유형자산의 처분,144828000000.0
00164779,SK하이닉스,2025,현금흐름표,무형자산의 취득,1060419000000.0
00164779,SK하이닉스,2025,현금흐름표,관계기업투자주식의 취득,9000000000.0
00164779,SK하이닉스,2025,현금흐름표,유형자산의 취득,27518924000000.0
00164779,SK하이닉스,2025,현금흐름표,영업활동 현금흐름,53373126000000.0
00164779,SK하이닉스,2025,현금흐름표,영업으로부터 창출된 현금흐름,58904432000000.0
00164779,SK하이닉스,2025,현금흐름표,배당금의 수취,960716000000.0
00164779,SK하이닉스,2025,현금흐름표,법인세의 납부,5891155000000.0
00164779,SK하이닉스,2025,현금흐름표,이자의 지급,938849000000.0
00164779,SK하이닉스,2025,현금흐름표,이자의 수취,337982000000.0
00164779,SK하이닉스,2025,현금흐름표,현금및현금성자산의 환율변동효과,-155234000000.0
00164779,SK하이닉스,2025,현금흐름표,현금및현금성자산의 순증감,3718649000000.0
00164779,SK하이닉스,2025,자본변동표,기초자본,73915704000000.0
00164779,SK하이닉스,2025,자본변동표,기초자본,12310000000.0
00164779,SK하이닉스,2025,자본변동표,기초자본,73903394000000.0
00164779,SK하이닉스,2025,자본변동표,기초자본,-2191549000000.0
00164779,SK하이닉스,2025,자본변동표,기초자본,2532107000000.0
00164779,SK하이닉스,2025,자본변동표,기초자본,65418061000000.0
00164779,SK하이닉스,2025,자본변동표,기초자본,3657652000000.0
00164779,SK하이닉스,2025,자본변동표,기초자본,4487123000000.0
00164779,SK하이닉스,2025,자본변동표,총포괄이익(손실),43017348000000.0
00164779,SK하이닉스,2025,자본변동표,총포괄이익(손실),32940000000.0
00164779,SK하이닉스,2025,자본변동표,총포괄이익(손실),42984408000000.0
00164779,SK하이닉스,2025,자본변동표,총포괄이익(손실),0.0
00164779,SK하이닉스,2025,자본변동표,총포괄이익(손실),144755000000.0
00164779,SK하이닉스,2025,자본변동표,총포괄이익(손실),42839653000000.0
00164779,SK하이닉스,2025,자본변동표,총포괄이익(손실),0.0
00164779,SK하이닉스,2025,자본변동표,총포괄이익(손실),0.0
00164779,SK하이닉스,2025,자본변동표,파생상품평가손익,2118000000.0
00164779,SK하이닉스,2025,자본변동표,파생상품평가손익,0.0
00164779,SK하이닉스,2025,자본변동표,파생상품평가손익,2118000000.0
00164779,SK하이닉스,2025,자본변동표,파생상품평가손익,0.0
00164779,SK하이닉스,2025,자본변동표,파생상품평가손익,2118000000.0
00164779,SK하이닉스,2025,자본변동표,파생상품평가손익,0.0
00164779,SK하이닉스,2025,자본변동표,파생상품평가손익,0.0
00164779,SK하이닉스,2025,자본변동표,파생상품평가손익,0.0
00164779,SK하이닉스,2025,자본변동표,해외사업장환산외환차이,173701000000.0
00164779,SK하이닉스,2025,자본변동표,해외사업장환산외환차이,4324000000.0
00164779,SK하이닉스,2025,자본변동표,해외사업장환산외환차이,169377000000.0
00164779,SK하이닉스,2025,자본변동표,해외사업장환산외환차이,0.0
00164779,SK하이닉스,2025,자본변동표,해외사업장환산외환차이,169377000000.0
00164779,SK하이닉스,2025,자본변동표,해외사업장환산외환차이,0.0
00164779,SK하이닉스,2025,자본변동표,해외사업장환산외환차이,0.0
00164779,SK하이닉스,2025,자본변동표,해외사업장환산외환차이,0.0
00164779,SK하이닉스,2025,자본변동표,확정급여제도의 재측정요소,-79633000000.0
00164779,SK하이닉스,2025,자본변동표,확정급여제도의 재측정요소,0.0
00164779,SK하이닉스,2025,자본변동표,확정급여제도의 재측정요소,-79633000000.0
00164779,SK하이닉스,2025,자본변동표,확정급여제도의 재측정요소,0.0
00164779,SK하이닉스,2025,자본변동표,확정급여제도의 재측정요소,0.0
00164779,SK하이닉스,2025,자본변동표,확정급여제도의 재측정요소,-79633000000.0
00164779,SK하이닉스,2025,자본변동표,확정급여제도의 재측정요소,0.0
00164779,SK하이닉스,2025,자본변동표,확정급여제도의 재측정요소,0.0
00164779,SK하이닉스,2025,자본변동표,당기순이익(손실),42947902000000.0
00164779,SK하이닉스,2025,자본변동표,당기순이익(손실),28616000000.0
00164779,SK하이닉스,2025,자본변동표,당기순이익(손실),42919286000000.0
00164779,SK하이닉스,2025,자본변동표,당기순이익(손실),0.0
00164779,SK하이닉스,2025,자본변동표,당기순이익(손실),0.0
00164779,SK하이닉스,2025,자본변동표,당기순이익(손실),42919286000000.0
00164779,SK하이닉스,2025,자본변동표,당기순이익(손실),0.0
00164779,SK하이닉스,2025,자본변동표,당기순이익(손실),0.0
00164779,SK하이닉스,2025,자본변동표,관계기업의 기타포괄손익에 대한 지분,-26740000000.0
00164779,SK하이닉스,2025,자본변동표,관계기업의 기타포괄손익에 대한 지분,0.0
00164779,SK하이닉스,2025,자본변동표,관계기업의 기타포괄손익에 대한 지분,-26740000000.0
00164779,SK하이닉스,2025,자본변동표,관계기업의 기타포괄손익에 대한 지분,0.0
00164779,SK하이닉스,2025,자본변동표,관계기업의 기타포괄손익에 대한 지분,-26740000000.0
00164779,SK하이닉스,2025,자본변동표,관계기업의 기타포괄손익에 대한 지분,0.0
00164779,SK하이닉스,2025,자본변동표,관계기업의 기타포괄손익에 대한 지분,0.0
00164779,SK하이닉스,2025,자본변동표,관계기업의 기타포괄손익에 대한 지분,0.0
00164779,SK하이닉스,2025,자본변동표,자본총계,120666751000000.0
00164779,SK하이닉스,2025,자본변동표,자본총계,150573000000.0
00164779,SK하이닉스,2025,자본변동표,자본총계,120516178000000.0
00164779,SK하이닉스,2025,자본변동표,자본총계,-1348598000000.0
00164779,SK하이닉스,2025,자본변동표,자본총계,2676862000000.0
00164779,SK하이닉스,2025,자본변동표,자본총계,106576548000000.0
00164779,SK하이닉스,2025,자본변동표,자본총계,3657652000000.0
00164779,SK하이닉스,2025,자본변동표,자본총계,8953714000000.0
00164779,SK하이닉스,2025,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,3733699000000.0
00164779,SK하이닉스,2025,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,105323000000.0
00164779,SK하이닉스,2025,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,3628376000000.0
00164779,SK하이닉스,2025,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,842951000000.0
00164779,SK하이닉스,2025,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,0.0
00164779,SK하이닉스,2025,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,-1681166000000.0
00164779,SK하이닉스,2025,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,0.0
00164779,SK하이닉스,2025,자본변동표,자본에 직접 반영된 소유주와의 거래 합계,4466591000000.0
00164779,SK하이닉스,2025,자본변동표,연결대상 범위의 변동,446000000.0
00164779,SK하이닉스,2025,자본변동표,연결대상 범위의 변동,446000000.0
00164779,SK하이닉스,2025,자본변동표,연결대상 범위의 변동,0.0
00164779,SK하이닉스,2025,자본변동표,연결대상 범위의 변동,0.0
00164779,SK하이닉스,2025,자본변동표,연결대상 범위의 변동,0.0
00164779,SK하이닉스,2025,자본변동표,연결대상 범위의 변동,0.0
00164779,SK하이닉스,2025,자본변동표,연결대상 범위의 변동,0.0
00164779,SK하이닉스,2025,자본변동표,연결대상 범위의 변동,0.0
00164779,SK하이닉스,2025,자본변동표,배당금의 지급,1681166000000.0
00164779,SK하이닉스,2025,자본변동표,배당금의 지급,0.0
00164779,SK하이닉스,2025,자본변동표,배당금의 지급,1681166000000.0
00164779,SK하이닉스,2025,자본변동표,배당금의 지급,0.0
00164779,SK하이닉스,2025,자본변동표,배당금의 지급,0.0
00164779,SK하이닉스,2025,자본변동표,배당금의 지급,1681166000000.0
00164779,SK하이닉스,2025,자본변동표,배당금의 지급,0.0
00164779,SK하이닉스,2025,자본변동표,배당금의 지급,0.0
00164779,SK하이닉스,2025,자본변동표,종속기업 유상증자 및 소유지분변동,73008000000.0
00164779,SK하이닉스,2025,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2025,자본변동표,종속기업 유상증자 및 소유지분변동,73008000000.0
00164779,SK하이닉스,2025,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2025,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2025,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2025,자본변동표,종속기업 유상증자 및 소유지분변동,0.0
00164779,SK하이닉스,2025,자본변동표,종속기업 유상증자 및 소유지분변동,73008000000.0
00164779,SK하이닉스,2025,자본변동표,주식선택권의 부여/행사,313313000000.0
00164779,SK하이닉스,2025,자본변동표,주식선택권의 부여/행사,104877000000.0
00164779,SK하이닉스,2025,자본변동표,주식선택권의 부여/행사,80477000000.0
00164779,SK하이닉스,2025,자본변동표,주식선택권의 부여/행사,0.0
00164779,SK하이닉스,2025,자본변동표,주식선택권의 부여/행사,0.0
00164779,SK하이닉스,2025,자본변동표,주식선택권의 부여/행사,0.0
00164779,SK하이닉스,2025,자본변동표,주식선택권의 부여/행사,127959000000.0
00164779,SK하이닉스,2025,자본변동표,주식선택권의 부여/행사,208436000000.0
00164779,SK하이닉스,2025,자본변동표,자기주식의 처분,5028098000000.0
00164779,SK하이닉스,2025,자본변동표,자기주식의 처분,0.0
00164779,SK하이닉스,2025,자본변동표,자기주식의 처분,0.0
00164779,SK하이닉스,2025,자본변동표,자기주식의 처분,0.0
00164779,SK하이닉스,2025,자본변동표,자기주식의 처분,714992000000.0
00164779,SK하이닉스,2025,자본변동표,자기주식의 처분,5028098000000.0
00164779,SK하이닉스,2025,자본변동표,자기주식의 처분,0.0
00164779,SK하이닉스,2025,자본변동표,자기주식의 처분,4313106000000.0
